X,Y,objectid,crn,arrival_tm,automobile_count,belted_death_count,belted_susp_serious_inj_count,bicycle_count,bicycle_death_count,bicycle_susp_serious_inj_count,bus_count,chldpas_death_count,chldpas_susp_serious_inj_count,collision_type,comm_veh_count,cons_zone_spd_lim,county,crash_month,crash_year,day_of_week,dec_latitude,dec_longitude,dispatch_tm,district,driver_count_16yr,driver_count_17yr,driver_count_18yr,driver_count_19yr,driver_count_20yr,driver_count_50_64yr,driver_count_65_74yr,driver_count_75plus,est_hrs_closed,fatal_count,heavy_truck_count,horse_buggy_count,hour_of_day,illumination,injury_count,intersection_related_x,intersect_type,lane_closed,latitude,ln_close_dir,location_type,longitude,max_severity_level,mcycle_death_count,mcycle_susp_serious_inj_count,motorcycle_count,municipality,nonmotr_count,nonmotr_death_count,nonmotr_susp_serious_inj_count,ntfy_hiwy_maint,ped_count,ped_death_count,ped_susp_serious_inj_count,person_count,police_agcy,possible_inj_count,rdwy_surf_type_cd,relation_to_road,roadway_cleared,road_condition,sch_bus_ind,sch_zone_ind,secondary_crash,small_truck_count,spec_juris_cd,susp_minor_inj_count,susp_serious_inj_count,suv_count,tcd_func_cd,tcd_type,tfc_detour_ind,time_of_day,total_units,tot_inj_count,unbelted_occ_count,unb_death_count,unb_susp_serious_inj_count,unk_inj_deg_count,unk_inj_per_count,urban_rural,van_count,vehicle_count,weather1,weather2,workers_pres,work_zone_ind,work_zone_loc,work_zone_type,wz_close_detour,wz_flagger,wz_law_offcr_ind,wz_ln_closure,wz_moving,wz_other,wz_shlder_mdn,wz_workers_inj_killed,aggressive_driving,alcohol_related,angle_crash,atv,atv_route,backup_congestion,backup_nonrecurring,backup_prior,bicycle,cell_phone,child_passenger,comm_vehicle,core_network,cross_median,curved_road,curve_dvr_error,deer_related,distracted,drinking_driver,driver_16yr,driver_17yr,driver_18yr,driver_19yr,driver_20yr,driver_50_64yr,driver_65_74yr,driver_75plus,drugged_driver,drug_related,fatal,fatal_or_susp_serious_inj,fatigue_asleep,federal_aid_route,fire_in_vehicle,hazardous_truck,hit_barrier,hit_bridge,hit_deer,hit_embankment,hit_fixed_object,hit_gdrail,hit_gdrail_end,hit_parked_vehicle,hit_pole,hit_roadway_equipment,hit_run,hit_temp_construction_barrier,hit_traffic_island,hit_tree_shrub,hit_utility_pole,horse_buggy,ho_oppdir_sdswp,hvy_truck_related,icy_road,illegal_drug_related,illumination_dark,impaired_driver,impaired_nonmotorist,injury,injury_or_fatal,intersection,intersection_related_y,interstate,lane_departure,left_turn,limit_65mph,limit_70mph,local_road,local_road_only,marijuana_drugged_driver,marijuana_related,mature_driver,mc_drinking_driver,motorcycle,multiple_vehicle,nhtsa_agg_driving,non_intersection,no_clearance,opioid_related,other_freeway_expressway,overturned,pedestrian,phantom_vehicle,possible_injury,property_damage_only,psp_reported,ramp,ramp_segment,ramp_terminal,rear_end,roundabout,running_red_lt,running_stop_sign,rural,school_bus,school_bus_related,school_bus_unit,school_zone,shldr_related,signalized_int,single_vehicle,snowmobile,snow_slush_road,speeding,speeding_related,speed_change_lane,state_road,stop_controlled_int,sudden_deer,suspected_minor_injury,suspected_serious_injury,sv_run_off_rd,tailgating,train,train_trolley,trolley,turnpike,unbelted,underage_drnk_drv,unlicensed,unsignalized_int,urban,vehicle_failure,vehicle_towed,vulnerable_road_user,vulnerable_road_user_fatal,wet_road,work_zone,young_driver
-8366340.53788892,4869204.32816006,6546,2020077049,,1,0,0,0,0,0,0,0,0,5,0,,67,9,2020,6,40.022436,-75.156114,1851,6,0,0,0,0,0,0,0,0,,0,0,0,,,0,N,0,,40 01:20.770,,0,75 09:22.010,0,0,0,0,67301,0,0,0,N,0,0,0,1,67301,0,,1,,1,N,N,N,0,,0,0,1,,0,,,2,0,0,0,0,0,0,2,0,2,,03,,N,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
-8373994.31150703,4861093.50965654,6547,2020069465,,0,0,0,0,0,0,0,0,0,4,0,,67,8,2020,3,39.966617,-75.224869,1638,6,0,0,0,0,0,1,0,0,,0,0,0,,,1,,1,,39 57:59.820,,0,75 13:29.529,3,0,0,0,67301,0,0,0,N,0,0,0,2,67301,0,,1,,1,N,N,N,1,,1,0,1,,2,,,2,1,0,0,0,0,0,2,0,2,,03,,N,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
-8374462.85524257,4857937.95342895,6548,2020096777,,1,0,0,0,0,0,0,0,0,4,0,,67,11,2020,4,39.944888,-75.229078,1641,6,0,0,0,0,0,0,1,0,,0,0,0,,,0,,1,,39 56:41.596,,0,75 13:44.680,9,0,0,0,67301,0,0,0,N,0,0,0,2,67301,0,,1,,9,N,N,N,0,,0,0,1,,3,,,2,0,0,0,0,0,1,2,0,2,,07,,N,,,,,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0
-8375090.69747441,4862063.51203312,6549,2020087521,,2,0,0,0,0,0,0,0,0,4,0,,67,9,2020,2,39.973295,-75.234718,1747,6,0,0,0,0,0,0,1,0,,0,0,0,,,3,,1,,39 58:23.861,,6,75 14:04.984,3,0,0,0,67301,0,0,0,N,0,0,0,4,67301,0,,1,,99,N,N,N,0,,3,0,0,,2,,,2,3,2,0,0,0,0,2,0,2,,03,,N,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
-8372420.58756986,4867183.08683617,6550,2020105357,,0,0,1,0,0,0,0,0,0,2,0,,67,11,2020,6,40.00853,-75.210732,0039,6,0,0,0,0,0,0,0,0,,0,0,0,,,1,,1,,40 00:30.708,1,0,75 12:38.635,2,0,0,0,67301,0,0,0,N,0,0,0,2,68K01,0,,1,137,1,N,N,N,0,,0,1,2,,2,N,,2,1,0,0,0,0,1,2,0,2,,03,,N,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
-8355057.74743298,4872054.18480507,6551,2020097246,,1,0,0,0,0,0,0,0,0,4,0,,67,11,2020,6,40.042038,-75.054759,1355,6,0,0,0,0,0,0,0,1,,0,0,0,,,0,,2,,40 02:31.336,,7,75 03:17.132,0,0,0,0,67301,0,0,0,N,0,0,0,2,67301,0,,1,,1,N,N,N,0,,0,0,1,,0,,,2,0,0,0,0,0,0,2,0,2,,,,N,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
-8361102.06364263,4870559.80520938,6552,2020106628,,1,0,0,0,0,0,0,0,0,4,0,,67,12,2020,5,40.03176,-75.109056,0959,6,0,0,0,0,0,1,0,0,,0,0,0,,,1,,1,,40 01:54.336,3,0,75 06:32.601,8,0,0,0,67301,0,0,0,N,0,0,0,3,67301,0,,1,1030,1,N,N,N,0,,0,0,0,,2,Y,,2,1,0,0,0,1,1,2,0,2,,03,,N,,,,,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
-8375069.99203579,4860536.94117717,6553,2020080864,,0,0,0,0,0,0,0,0,0,8,0,,67,9,2020,1,39.962785,-75.234532,1712,6,0,0,0,0,0,0,1,0,,0,0,0,,,1,,1,,39 57:46.025,,0,75 14:04.315,3,0,0,0,67301,1,0,0,N,1,0,0,2,67301,0,,1,,1,N,N,N,0,,1,0,1,,2,,,2,1,0,0,0,0,0,2,0,1,,03,,N,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
-8361659.99704149,4868888.01899956,6554,2020070572,,1,0,0,0,0,0,0,0,0,4,0,,67,8,2020,2,40.02026,-75.114068,1735,6,0,0,0,0,0,0,0,0,,0,0,0,,,1,,1,,40 01:12.937,,0,75 06:50.646,3,0,0,1,67301,0,0,0,N,0,0,0,2,67301,0,,1,,1,N,N,N,0,,1,0,0,,2,,,2,1,1,0,0,0,0,2,0,2,,03,,N,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
-8352049.22594047,4871983.51738391,6555,2020080523,,1,0,0,0,0,0,0,0,0,4,0,,67,9,2020,7,40.041552,-75.027733,1341,6,0,1,0,0,0,1,0,0,,0,0,0,,,1,N,0,,40 02:29.587,,7,75 01:39.840,3,0,0,0,67301,0,0,0,N,0,0,0,2,67301,0,,1,,9,N,N,N,0,,1,0,1,,0,,,2,1,0,0,0,0,0,2,0,2,,07,,N,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
-8363002.06501832,4865666.19157622,6556,2020102864,,0,0,0,0,0,0,0,0,0,3,0,,67,11,2020,2,39.998092,-75.126124,0140,6,0,0,0,0,0,0,0,0,,0,0,0,,,2,,2,,39 59:53.130,,0,75 07:34.048,3,0,0,0,67301,0,0,0,N,0,0,0,3,67301,0,,1,,1,N,N,N,0,,2,0,1,,0,,,2,2,1,0,0,0,0,2,1,2,,,,N,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0
-8364677.53527635,4865497.04824106,6557,2020099876,,0,0,0,0,0,0,0,0,0,4,0,,67,11,2020,2,39.996928,-75.141175,1930,6,0,0,0,0,0,0,0,0,,0,0,0,,,0,,1,,39 59:48.940,,0,75 08:28.230,9,0,0,0,67301,0,0,0,N,0,0,0,2,67301,0,,1,,1,N,N,N,0,,0,0,1,,2,,,2,0,0,0,0,0,2,2,0,2,,03,,N,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
-8376339.81374934,4857777.50838889,6558,2020099341,,1,0,0,0,0,0,0,0,0,7,0,,67,11,2020,4,39.943783,-75.245939,1714,6,0,0,0,0,0,0,0,0,,0,0,0,,,1,N,0,,39 56:37.620,,99,75 14:45.381,4,0,0,0,67301,0,0,0,N,0,0,0,2,67301,1,,2,,1,N,N,N,0,,0,0,0,,0,,,1,1,0,0,0,0,0,2,0,1,,,,N,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
-8360450.95549982,4866253.56523367,6559,2020081351,,1,0,0,0,0,0,0,0,0,4,0,,67,9,2020,7,40.002134,-75.103207,0423,6,0,0,0,0,0,0,0,0,,0,0,0,,,1,,2,,40 00:07.683,,1,75 06:11.546,3,0,0,0,67301,0,0,0,N,0,0,0,2,67301,0,,1,,1,N,N,N,0,,1,0,0,,0,,,2,1,0,0,0,0,0,2,1,2,,03,,N,,,,,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
-8367263.93300223,4863421.79121805,6560,2020094085,,2,0,0,0,0,0,0,0,0,4,0,,67,11,2020,5,39.982645,-75.164409,1628,6,0,0,0,0,0,0,0,0,,0,0,0,,,0,,1,,39 58:57.521,,0,75 09:51.872,9,0,0,0,67301,0,0,0,N,0,0,0,4,67301,0,,1,,1,N,N,N,0,,0,0,2,,3,,,4,0,0,0,0,0,2,2,0,4,,,,N,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
-8365503.30362837,4869054.60329569,6561,2020096780,,1,0,0,0,0,0,0,0,0,8,0,,67,11,2020,5,40.021406,-75.148593,1644,6,0,0,0,0,0,0,0,1,,0,0,0,,,1,,1,,40 01:17.063,,0,75 08:54.934,4,0,0,0,67301,1,0,0,N,1,0,0,2,67301,1,,1,,9,N,N,N,0,,0,0,0,,2,,,2,1,0,0,0,0,0,2,0,1,,04,,N,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
-8375995.94748907,4853050.84559292,6562,2020097586,,0,0,0,0,0,0,0,0,0,4,0,,67,11,2020,7,39.911222,-75.24285,0104,6,0,0,0,0,0,0,0,0,,0,0,0,,,1,,5,,39 54:40.400,,0,75 14:34.260,3,0,0,0,67301,0,0,0,N,0,0,0,2,67301,0,,1,,9,N,N,N,0,,1,0,2,,2,,,2,1,0,0,0,0,1,2,0,2,,,,N,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
-8374707.31293045,4859905.46569142,6563,2020099557,,3,0,2,0,0,0,0,0,0,4,0,,67,11,2020,1,39.958437,-75.231274,0246,6,0,0,0,0,0,0,0,0,,0,0,0,,,4,,1,,39 57:30.373,3,0,75 13:52.586,2,0,0,0,67301,0,0,0,N,0,0,0,4,67301,1,,1,456,1,N,N,N,0,,1,2,0,,3,N,,3,4,0,0,0,0,0,2,0,3,,03,,N,,,,,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
-8370229.37435797,4874690.03416685,6564,2020097130,,1,0,0,0,0,0,0,0,0,1,0,,67,11,2020,3,40.060163,-75.191048,1405,6,0,0,0,0,0,0,0,0,,0,0,0,,,1,,2,,40 03:36.586,,0,75 11:27.771,3,0,0,0,67301,0,0,0,N,0,0,0,2,67301,0,,1,,1,N,N,N,0,,1,0,1,,1,,,2,1,0,0,0,0,1,2,0,2,,03,,N,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
-8366694.75691523,4875526.8179513,6565,2020092341,,2,0,0,0,0,0,0,0,0,4,0,,67,11,2020,2,40.065916,-75.159296,0808,6,0,0,0,0,0,0,0,0,,0,0,0,,,1,,1,,40 03:57.297,,0,75 09:33.465,8,0,0,0,67301,0,0,0,N,0,0,0,2,67301,0,,1,,1,N,N,N,0,,0,0,0,,2,,,2,1,0,0,0,1,1,2,0,2,,03,,N,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
-8362591.40741809,4867212.5903779,6566,2020095938,,1,0,0,0,0,0,0,0,0,1,0,,67,11,2020,4,40.008733,-75.122435,2007,6,0,0,0,0,0,0,0,0,,0,0,0,,,1,N,0,,40 00:31.438,5,0,75 07:20.766,4,0,0,0,67301,0,0,0,N,0,0,0,3,67301,1,,3,2200,1,N,N,N,0,,0,0,2,,0,N,,3,1,0,0,0,0,0,2,0,3,,03,,N,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
-8366701.65800953,4861905.03447411,6567,2020101362,,2,0,0,0,0,0,0,0,0,2,0,,67,11,2020,7,39.972204,-75.159358,2300,6,0,1,0,0,0,0,0,0,,0,0,0,,,2,N,0,,39 58:19.935,5,0,75 09:33.688,3,0,0,0,67301,0,0,0,N,0,0,0,3,67301,0,,1,45,1,N,N,N,0,,2,0,0,,0,Y,,2,2,0,0,0,0,0,2,0,2,,03,,N,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
-8366668.93021162,4863209.39354717,6568,2020076816,,2,0,0,0,0,0,0,0,0,5,0,,67,9,2020,7,39.981183,-75.159064,0433,6,0,0,0,0,0,0,0,0,,0,0,0,,,1,N,0,,39 58:52.260,,0,75 09:32.630,4,0,0,0,67301,0,0,0,N,0,0,0,2,67505,1,,6,,1,N,N,N,0,,0,0,0,,0,,,2,1,0,0,0,0,0,2,0,2,,,,N,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
-8370129.52008317,4860746.23194101,6569,2020071784,,2,0,0,0,0,0,0,0,0,4,0,,67,8,2020,4,39.964226,-75.190151,2246,6,0,0,0,0,0,1,0,0,,0,0,0,,,4,,1,,39 57:51.213,1,0,75 11:24.542,3,0,0,0,67301,0,0,0,N,0,0,0,4,67301,0,,1,2320,1,N,N,N,0,,2,0,2,,2,Y,,4,4,0,0,0,2,0,2,0,4,,03,,N,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
-8374876.18469508,4858853.1923794,6570,2020099984,,1,0,0,1,0,0,0,0,0,8,0,,67,11,2020,3,39.951191,-75.232791,0830,6,0,0,0,0,0,0,0,0,,0,0,0,,,1,,1,,39 57:04.287,,0,75 13:58.047,3,0,0,0,67301,1,0,0,N,0,0,0,2,67301,0,,1,,99,N,N,N,0,,1,0,0,,2,,,2,1,0,0,0,0,1,2,0,1,,98,,N,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
